FECHA,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,VALOR_DIARIO_MAG_8,VALIDACION,intensidad_total_diaria,ocupacion_media_diaria,carga_media_diaria,mes,dia_semana,VALOR_DIARIO_DIA_ANTERIOR,velocidad_viento,humedad_relativa,precipitaciones
2025-01-17,28,79,56,8,28079056_8_8,41.0,V,155470,4.994791666666666,26.921875,1,4,50.0,0.7,58.0,0.0
2025-01-18,28,79,56,8,28079056_8_8,55.0,V,123399,3.125,20.765625,1,5,41.0,0.3,64.0,0.0
2025-01-19,28,79,56,8,28079056_8_8,50.0,V,109812,2.9114583333333335,18.213541666666664,1,6,55.0,0.3,67.0,0.0
2025-01-20,28,79,56,8,28079056_8_8,59.0,V,139855,4.578125,24.338541666666668,1,0,50.0,0.2,88.0,6.9
2025-01-21,28,79,56,8,28079056_8_8,51.0,V,142817,4.911458333333333,24.848958333333336,1,1,59.0,0.2,94.0,14.8
2025-01-22,28,79,56,8,28079056_8_8,41.0,V,150584,5.510416666666667,26.401041666666668,1,2,51.0,0.7,87.0,8.5
2025-01-23,28,79,56,8,28079056_8_8,58.0,V,152582,5.192708333333334,26.609375,1,3,41.0,0.2,87.0,1.3
2025-01-24,28,79,56,8,28079056_8_8,40.0,V,154953,4.901041666666667,27.161458333333332,1,4,58.0,0.6,84.0,0.3
2025-01-25,28,79,56,8,28079056_8_8,17.0,V,119302,3.396326754385965,20.09605263157895,1,5,40.0,1.0,86.0,0.7
2025-01-26,28,79,56,8,28079056_8_8,24.0,V,104790,2.7239583333333335,17.666666666666664,1,6,17.0,0.8,87.0,0.9
2025-01-27,28,79,56,8,28079056_8_8,10.0,V,141658,4.53125,24.744791666666664,1,0,24.0,2.6,83.0,4.3
2025-01-28,28,79,56,8,28079056_8_8,16.0,V,147493,4.838541666666667,25.671875,1,1,10.0,1.9,73.0,0.9
2025-01-29,28,79,56,8,28079056_8_8,33.0,V,144755,5.324468085106383,26.01595744680851,1,2,16.0,0.9,89.0,5.2
2025-01-30,28,79,56,8,28079056_8_8,24.0,V,149927,5.6321839080459775,29.01149425287356,1,3,33.0,1.0,60.0,0.0
2025-01-31,28,79,56,8,28079056_8_8,53.0,V,156261,5.104166666666666,27.552083333333336,1,4,24.0,0.5,51.0,0.0
2025-02-01,28,79,56,8,28079056_8_8,61.0,V,121807,3.192708333333333,20.682291666666664,2,5,53.0,0.4,64.0,0.0
2025-02-02,28,79,56,8,28079056_8_8,44.0,V,106723,2.619791666666667,17.895833333333332,2,6,61.0,0.5,67.0,0.0
2025-02-03,28,79,56,8,28079056_8_8,44.0,V,144889,4.822916666666667,25.28125,2,0,44.0,0.7,59.0,0.0
2025-02-04,28,79,56,8,28079056_8_8,58.0,V,143906,4.807291666666666,25.359375,2,1,44.0,0.3,62.0,0.0
2025-02-05,28,79,56,8,28079056_8_8,56.0,V,146335,4.993969298245614,26.130811403508773,2,2,58.0,0.3,60.0,0.0
2025-02-06,28,79,56,8,28079056_8_8,61.0,V,149392,5.3758333333333335,29.79208333333333,2,3,56.0,0.3,61.0,0.0
2025-02-07,28,79,56,8,28079056_8_8,45.0,V,152206,5.5821044007490634,27.65812265917603,2,4,61.0,0.6,81.0,6.7
2025-02-08,28,79,56,8,28079056_8_8,35.0,V,132855,3.78125,22.0,2,5,45.0,0.5,76.0,0.0
2025-02-09,28,79,56,8,28079056_8_8,48.0,V,115161,2.9427083333333335,18.989583333333332,2,6,35.0,0.2,77.0,0.0
2025-02-10,28,79,56,8,28079056_8_8,49.0,V,143607,4.666666666666667,24.947916666666664,2,0,48.0,0.3,76.0,0.0
2025-02-11,28,79,56,8,28079056_8_8,46.0,V,147894,5.276041666666666,25.901041666666664,2,1,49.0,0.4,76.0,12.4
2025-02-12,28,79,56,8,28079056_8_8,23.0,V,152980,5.359375,26.708333333333336,2,2,46.0,0.8,70.0,3.7
2025-02-13,28,79,56,8,28079056_8_8,55.0,V,154397,5.348958333333333,27.010416666666664,2,3,23.0,0.4,67.0,0.0
2025-02-14,28,79,56,8,28079056_8_8,53.0,V,158629,5.432291666666666,27.583333333333336,2,4,55.0,0.4,68.0,0.0
2025-02-15,28,79,56,8,28079056_8_8,47.0,V,126840,3.453125,21.083333333333336,2,5,53.0,0.2,69.0,0.0
2025-02-16,28,79,56,8,28079056_8_8,31.0,V,107446,2.7239583333333335,17.9375,2,6,47.0,0.6,62.0,0.0
2025-02-17,28,79,56,8,28079056_8_8,45.0,V,148251,4.796875,25.8125,2,0,31.0,0.3,73.0,0.0
2025-02-18,28,79,56,8,28079056_8_8,49.0,V,150554,5.020833333333333,26.203125,2,1,45.0,0.4,66.0,0.0
2025-02-19,28,79,56,8,28079056_8_8,54.0,V,157101,5.984375,27.453125,2,2,49.0,0.3,69.0,0.0
2025-02-20,28,79,56,8,28079056_8_8,51.0,V,155239,5.461879432624114,27.44991134751773,2,3,54.0,0.4,75.0,0.0
2025-02-21,28,79,56,8,28079056_8_8,39.0,V,155130,5.313271604938272,29.180362654320987,2,4,51.0,0.7,73.0,0.2
2025-02-22,28,79,56,8,28079056_8_8,21.0,V,123760,3.21875,20.604166666666668,2,5,39.0,0.8,72.0,2.4
2025-02-23,28,79,56,8,28079056_8_8,38.0,V,113946,3.072094298245614,19.199451754385965,2,6,21.0,0.3,62.0,0.0
2025-02-24,28,79,56,8,28079056_8_8,37.0,V,143338,4.87047847985348,25.537087912087912,2,0,38.0,0.6,65.0,0.0
2025-02-25,28,79,56,8,28079056_8_8,21.0,V,148758,4.8419956140350875,26.26469298245614,2,1,37.0,1.4,63.0,0.0
2025-02-26,28,79,56,8,28079056_8_8,46.0,V,150600,5.06604609929078,26.944481382978722,2,2,21.0,0.5,56.0,0.0
2025-02-27,28,79,56,8,28079056_8_8,56.0,V,149530,6.0961887477313965,27.960798548094374,2,3,46.0,0.4,63.0,1.2
2025-02-28,28,79,56,8,28079056_8_8,40.0,V,152092,4.40625,26.578125,2,4,56.0,0.9,61.0,0.0
2025-03-01,28,79,56,8,28079056_8_8,28.0,V,117433,3.1666666666666665,19.9375,3,5,40.0,0.9,83.0,10.4
2025-03-02,28,79,56,8,28079056_8_8,24.0,V,100189,2.7604166666666665,17.171875,3,6,28.0,1.2,88.0,10.3
2025-03-03,28,79,56,8,28079056_8_8,43.0,V,139987,4.5339912280701755,24.419024122807016,3,0,24.0,0.6,87.0,9.6
2025-03-04,28,79,56,8,28079056_8_8,41.0,V,152468,5.723958333333333,26.901041666666664,3,1,43.0,0.5,83.0,18.2
2025-03-05,28,79,56,8,28079056_8_8,43.0,V,148025,5.380208333333333,26.21875,3,2,41.0,0.6,80.0,1.8
2025-03-06,28,79,56,8,28079056_8_8,44.0,V,152163,5.354166666666667,26.947916666666664,3,3,43.0,0.6,88.0,13.4
2025-03-07,28,79,56,8,28079056_8_8,42.0,V,153442,5.109375,27.052083333333336,3,4,44.0,0.6,90.0,11.1
2025-03-08,28,79,56,8,28079056_8_8,24.0,V,120699,3.2708333333333335,20.6875,3,5,42.0,1.1,89.0,15.5
2025-03-09,28,79,56,8,28079056_8_8,22.0,V,113359,3.1302083333333335,19.09375,3,6,24.0,0.8,84.0,3.8
2025-03-10,28,79,56,8,28079056_8_8,32.0,V,144062,4.807291666666667,25.208333333333336,3,0,22.0,0.6,85.0,11.1
2025-03-11,28,79,56,8,28079056_8_8,33.0,V,147459,4.973958333333333,25.734375,3,1,32.0,0.6,88.0,23.0
2025-03-12,28,79,56,8,28079056_8_8,26.0,V,148677,5.221631205673759,26.58887411347518,3,2,33.0,1.3,79.0,0.0
2025-03-13,28,79,56,8,28079056_8_8,36.0,V,154951,5.47848731884058,27.178442028985508,3,3,26.0,0.7,81.0,7.7
2025-03-14,28,79,56,8,28079056_8_8,25.0,V,157502,5.208333333333334,27.552083333333336,3,4,36.0,1.4,58.0,0.1
2025-03-15,28,79,56,8,28079056_8_8,38.0,V,125575,3.3541666666666665,21.119791666666668,3,5,25.0,0.5,57.0,0.0
2025-03-16,28,79,56,8,28079056_8_8,23.0,V,106424,2.6979166666666665,18.005208333333332,3,6,38.0,0.8,68.0,6.1
2025-03-17,28,79,56,8,28079056_8_8,45.0,V,146148,4.895833333333333,25.75,3,0,23.0,0.8,79.0,1.7
2025-03-18,28,79,56,8,28079056_8_8,36.0,V,144632,5.3125,25.739583333333336,3,1,45.0,0.9,92.0,31.4
2025-03-19,28,79,56,8,28079056_8_8,32.0,V,154220,5.098958333333333,27.026041666666668,3,2,36.0,1.2,77.0,0.0
2025-03-20,28,79,56,8,28079056_8_8,31.0,V,153487,5.25,27.359375,3,3,32.0,1.3,77.0,26.2
2025-03-21,28,79,56,8,28079056_8_8,21.0,V,148790,4.666666666666666,26.213541666666664,3,4,31.0,1.6,85.0,14.6
2025-03-22,28,79,56,8,28079056_8_8,15.0,V,120493,3.25,20.380208333333336,3,5,21.0,2.1,86.0,3.4
2025-03-23,28,79,56,8,28079056_8_8,19.0,V,109622,2.864583333333333,18.90625,3,6,15.0,1.2,61.0,0.2
2025-03-24,28,79,56,8,28079056_8_8,27.0,V,146717,4.875,25.734375,3,0,19.0,0.7,62.0,1.5
2025-03-25,28,79,56,8,28079056_8_8,34.0,V,152344,4.885416666666667,26.890625,3,1,27.0,0.7,61.0,0.0
2025-03-26,28,79,56,8,28079056_8_8,32.0,V,153297,5.140625,27.140625,3,2,34.0,0.6,57.0,0.0
2025-03-27,28,79,56,8,28079056_8_8,33.0,V,156297,5.427083333333333,27.453125,3,3,32.0,0.6,55.0,0.0
2025-03-28,28,79,56,8,28079056_8_8,42.0,V,158037,5.239583333333333,27.890625,3,4,33.0,0.5,52.0,0.0
2025-03-29,28,79,56,8,28079056_8_8,41.0,V,131215,3.541666666666667,22.005208333333336,3,5,42.0,0.8,49.0,0.0
2025-03-30,28,79,56,8,28079056_8_8,35.0,V,109984,3.1359280037400654,19.27197288452548,3,6,41.0,0.9,38.0,0.0
2025-03-31,28,79,56,8,28079056_8_8,49.0,V,148057,4.848958333333333,26.171875,3,0,35.0,0.4,42.0,0.0
2025-04-01,28,79,56,8,28079056_8_8,38.0,V,153366,5.5,27.046875,4,1,49.0,0.7,50.0,0.0
2025-04-02,28,79,56,8,28079056_8_8,27.0,V,154726,5.296875,27.395833333333336,4,2,38.0,0.8,68.0,0.0
2025-04-03,28,79,56,8,28079056_8_8,40.0,V,152743,5.546875,27.0,4,3,27.0,0.9,91.0,35.7
2025-04-04,28,79,56,8,28079056_8_8,35.0,V,156948,5.348958333333334,27.765625,4,4,40.0,1.1,81.0,12.5
2025-04-05,28,79,56,8,28079056_8_8,25.0,V,133404,3.630208333333333,22.572916666666664,4,5,35.0,0.6,74.0,0.1
2025-04-06,28,79,56,8,28079056_8_8,34.0,V,111827,2.90625,20.0,4,6,25.0,0.4,66.0,0.0
2025-04-07,28,79,56,8,28079056_8_8,37.0,V,148891,4.713541666666667,26.151041666666664,4,0,34.0,0.4,58.0,0.0
2025-04-08,28,79,56,8,28079056_8_8,46.0,V,152669,5.036458333333334,26.848958333333336,4,1,37.0,0.6,53.0,0.0
2025-04-09,28,79,56,8,28079056_8_8,51.0,V,154849,5.348958333333333,27.192708333333332,4,2,46.0,0.5,45.0,0.0
2025-04-10,28,79,56,8,28079056_8_8,36.0,V,158352,5.359375,27.927083333333336,4,3,51.0,1.2,53.0,0.0
2025-04-11,28,79,56,8,28079056_8_8,31.0,V,153563,4.515625,27.265625,4,4,36.0,1.2,68.0,9.1
2025-04-12,28,79,56,8,28079056_8_8,26.0,V,111724,2.885416666666667,18.973958333333336,4,5,31.0,0.5,80.0,7.0
2025-04-13,28,79,56,8,28079056_8_8,24.0,V,92755,2.447916666666667,15.817708333333332,4,6,26.0,0.3,82.0,13.3
2025-04-14,28,79,56,8,28079056_8_8,22.0,V,123086,3.239583333333333,21.338541666666664,4,0,24.0,1.3,74.0,1.9
2025-04-15,28,79,56,8,28079056_8_8,13.0,V,123708,3.34375,21.333333333333336,4,1,22.0,1.4,74.0,5.4
2025-04-16,28,79,56,8,28079056_8_8,11.0,V,123300,3.380208333333333,20.84375,4,2,13.0,1.3,65.0,5.8
2025-04-17,28,79,56,8,28079056_8_8,13.0,V,72484,1.625,12.0,4,3,11.0,1.0,60.0,0.0
2025-04-18,28,79,56,8,28079056_8_8,13.0,V,62368,1.3645833333333333,10.15625,4,4,13.0,1.1,78.0,9.8
2025-04-19,28,79,56,8,28079056_8_8,6.0,V,77028,1.865515350877193,12.659594298245615,4,5,13.0,2.0,68.0,5.5
2025-04-20,28,79,56,8,28079056_8_8,11.0,V,91712,2.2447916666666665,14.989583333333332,4,6,6.0,1.3,64.0,0.2
2025-04-21,28,79,56,8,28079056_8_8,21.0,V,142922,4.078125,24.817708333333336,4,0,11.0,0.8,60.0,0.0
2025-04-22,28,79,56,8,28079056_8_8,21.0,V,153732,5.0625,27.010416666666668,4,1,21.0,0.5,64.0,0.5
2025-04-23,28,79,56,8,28079056_8_8,31.0,V,155710,5.526041666666666,27.432291666666664,4,2,21.0,0.5,55.0,0.0
2025-04-24,28,79,56,8,28079056_8_8,38.0,V,159561,5.583333333333333,28.385416666666664,4,3,31.0,0.5,53.0,0.0
2025-04-25,28,79,56,8,28079056_8_8,30.0,V,161621,5.333333333333333,28.4375,4,4,38.0,0.9,53.0,0.0
2025-04-26,28,79,56,8,28079056_8_8,14.0,V,130488,3.6979166666666665,21.932291666666664,4,5,30.0,1.0,46.0,0.0
2025-04-27,28,79,56,8,28079056_8_8,16.0,V,122817,3.552083333333333,22.791666666666668,4,6,14.0,1.2,46.0,0.0
2025-04-28,28,79,56,8,28079056_8_8,0.0,N,65303,4.4326923076923075,21.269230769230766,4,0,16.0,,,
2025-04-29,28,79,56,8,28079056_8_8,20.0,V,14298,3.6153846153846154,17.97692307692308,4,1,0.0,1.7,52.0,0.0
2025-04-30,28,79,56,8,28079056_8_8,22.0,V,76455,6.815789473684211,34.25,4,2,20.0,1.6,61.0,5.0
2025-05-01,28,79,56,8,28079056_8_8,21.0,V,171736,2.0052083333333335,14.739583333333334,5,3,22.0,0.8,72.0,2.7
2025-05-02,28,79,56,8,28079056_8_8,19.0,V,167056,1.9739583333333335,13.854166666666668,5,4,21.0,0.7,75.0,32.8
2025-05-03,28,79,56,8,28079056_8_8,22.0,V,196630,2.359375,16.28125,5,5,19.0,0.7,67.0,0.3
2025-05-04,28,79,56,8,28079056_8_8,12.0,V,216572,2.9322916666666665,18.145833333333336,5,6,22.0,1.1,76.0,4.4
2025-05-05,28,79,56,8,28079056_8_8,26.0,V,293674,4.916666666666666,25.796875,5,0,12.0,0.6,80.0,17.9
2025-05-06,28,79,56,8,28079056_8_8,25.0,V,301738,5.255208333333333,26.671875,5,1,26.0,1.0,52.0,0.0
2025-05-07,28,79,56,8,28079056_8_8,21.0,V,308172,5.03125,27.125,5,2,25.0,0.8,49.0,0.0
2025-05-08,28,79,56,8,28079056_8_8,27.0,V,311748,5.161458333333333,27.28125,5,3,21.0,0.7,72.0,4.3
2025-05-09,28,79,56,8,28079056_8_8,26.0,V,305972,5.267889492753623,28.362771739130437,5,4,27.0,0.8,68.0,0.0
2025-05-10,28,79,56,8,28079056_8_8,26.0,V,262520,3.6614583333333335,22.369791666666668,5,5,26.0,1.2,68.0,1.3
2025-05-11,28,79,56,8,28079056_8_8,12.0,V,237482,2.9895833333333335,19.755208333333336,5,6,26.0,0.9,54.0,0.0
2025-05-12,28,79,56,8,28079056_8_8,19.0,V,300094,4.890625,26.364583333333336,5,0,12.0,0.8,51.0,0.0
2025-05-13,28,79,56,8,28079056_8_8,21.0,V,310244,5.380208333333333,27.203125,5,1,19.0,0.7,53.0,0.0
2025-05-14,28,79,56,8,28079056_8_8,30.0,V,319556,6.083333333333333,28.369791666666664,5,2,21.0,0.8,62.0,1.7
2025-05-15,28,79,56,8,28079056_8_8,20.0,V,206910,2.59375,17.557291666666668,5,3,30.0,0.6,65.0,1.5
2025-05-16,28,79,56,8,28079056_8_8,26.0,V,285228,3.947916666666667,24.875,5,4,20.0,0.5,53.0,0.0
2025-05-17,28,79,56,8,28079056_8_8,29.0,V,230866,2.90625,19.328125,5,5,26.0,0.5,48.0,0.0
2025-05-18,28,79,56,8,28079056_8_8,21.0,V,221742,2.911458333333333,19.020833333333332,5,6,29.0,0.9,47.0,0.0
2025-05-19,28,79,56,8,28079056_8_8,13.0,V,296944,4.863157894736842,26.285910087719298,5,0,21.0,1.0,52.0,0.0
2025-05-20,28,79,56,8,28079056_8_8,23.0,V,306110,5.348958333333334,26.9375,5,1,13.0,0.6,49.0,0.0
2025-05-21,28,79,56,8,28079056_8_8,23.0,V,313446,5.270833333333334,27.625,5,2,23.0,0.6,43.0,0.0
2025-05-22,28,79,56,8,28079056_8_8,20.0,V,318358,5.296875,28.171875,5,3,23.0,1.3,46.0,0.0
2025-05-23,28,79,56,8,28079056_8_8,21.0,V,317696,5.1875,27.822916666666664,5,4,20.0,1.9,38.0,0.0
2025-05-24,28,79,56,8,28079056_8_8,17.0,V,264882,3.6875,21.953125,5,5,21.0,0.8,38.0,0.0
2025-05-25,28,79,56,8,28079056_8_8,24.0,V,224008,2.90625,18.692708333333336,5,6,17.0,0.6,41.0,0.0
2025-05-26,28,79,56,8,28079056_8_8,26.0,V,298686,4.994791666666666,26.270833333333336,5,0,24.0,0.7,41.0,0.0
2025-05-27,28,79,56,8,28079056_8_8,28.0,V,310474,5.25,27.4375,5,1,26.0,0.6,41.0,0.0
2025-05-28,28,79,56,8,28079056_8_8,38.0,V,313252,5.557291666666667,27.802083333333336,5,2,28.0,0.5,37.0,0.0
2025-05-29,28,79,56,8,28079056_8_8,41.0,V,320754,5.427083333333334,28.197916666666664,5,3,38.0,0.6,33.0,0.0
